NAME,TYPE,LOCATION,TAG,LAT,LON,CATEGORY
강북구민운동장웰빙스포츠센터,스포츠센터,서울특별시 강북구 번동 오현로31길,에너지 회복; 스트레스 해소,37.6306904,127.0380088,피트니스/운동시설
경기스포츠센터,스포츠센터,서울특별시 서대문구 충정로2가 경기대로,에너지 회복; 스트레스 해소,37.5624361,126.9618463,피트니스/운동시설
르와휘트니스,헬스/휘트니스,서울특별시 강남구 도곡동 언주로,스트레스 해소; 감정 자극,37.4895722,127.0490511,피트니스/운동시설
준헬스클럽,헬스/휘트니스,서울특별시 강남구 개포동 선릉로,스트레스 해소; 감정 자극,37.4792126,127.0647854,피트니스/운동시설
헬스코리아클럽,헬스/휘트니스,서울특별시 중랑구 면목동 면목로,스트레스 해소; 감정 자극,37.5816841,127.0886238,피트니스/운동시설
서울디지털운동장,일반경기장,서울특별시 금천구 가산동 가산디지털2로,에너지 회복; 스트레스 해소,37.4820799,126.8781353,경기장/관람시설
잠실종합운동장잠실실내수영장,일반수영장,서울특별시 송파구 잠실동 올림픽로,에너지 회복; 안정감,37.5115211,127.0757714,수영/수상스포츠
태릉국제사격장,사격장,서울특별시 노원구 공릉동 화랑로,감정 자극; 스트레스 해소,37.6317176,127.1005228,실내 스포츠/레저
송파수영장,일반수영장,서울특별시 송파구 잠실동 올림픽로,에너지 회복; 안정감,37.5115211,127.0757714,수영/수상스포츠
YMCA서초수영장,일반수영장,서울특별시 서초구 반포동 사평대로,에너지 회복; 안정감,37.5014683,127.0018479,수영/수상스포츠
관악구립운동장,일반경기장,서울특별시 관악구 신림동 ,에너지 회복; 스트레스 해소,37.4868283,126.9282666,경기장/관람시설
반포공설운동장,공설/시민운동장,서울특별시 서초구 반포동 신반포로16길,에너지 회복; 스트레스 해소,37.4998032,126.9967101,경기장/관람시설
잠실종합운동장,종합운동장컴플렉스,서울특별시 송파구 잠실동 올림픽로,에너지 회복; 스트레스 해소,37.5115211,127.0757714,경기장/관람시설
서울월드컵경기장,월드컵경기장,서울특별시 마포구 성산동 월드컵로,에너지 회복; 스트레스 해소,37.5664374,126.8963377,경기장/관람시설
성동구민종합체육센터,지역체육센터,서울특별시 성동구 성수동1가 왕십리로,에너지 회복; 스트레스 해소,37.5397618,127.04374,피트니스/운동시설
동대문구체육관,지역실내체육관,서울특별시 동대문구 답십리동 답십리로,에너지 회복; 스트레스 해소,37.5747327,127.0499421,피트니스/운동시설
광진구민체육센터,지역체육센터,서울특별시 광진구 광장동 구천면로,에너지 회복; 스트레스 해소,37.5466968,127.1062895,피트니스/운동시설
성북종합레포츠타운,지역체육센터,서울특별시 성북구 석관동 한천로58길,에너지 회복; 스트레스 해소,37.6100056,127.0703623,피트니스/운동시설
금천구민문화체육센터,지역체육센터,서울특별시 금천구 독산동 독산로54길,에너지 회복; 스트레스 해소,37.4711591,126.9066107,피트니스/운동시설
동작구민체육센터,지역체육센터,서울특별시 동작구 신대방동 여의대방로16길,에너지 회복; 스트레스 해소,37.4942544,126.9164475,피트니스/운동시설
마포아트센터,지역체육센터,서울특별시 마포구 대흥동 대흥로20길,에너지 회복; 스트레스 해소,37.5503543,126.9451475,피트니스/운동시설
서초체육센터,지역체육센터,서울특별시 서초구 반포동 사평대로,에너지 회복; 스트레스 해소,37.5014683,127.0018479,피트니스/운동시설
은평구민체육센터,지역체육센터,서울특별시 은평구 진관동 진관1로,에너지 회복; 스트레스 해소,37.632951,126.9201794,피트니스/운동시설
고덕체육센터,지역체육센터,서울특별시 강동구 상일동 구천면로93길,에너지 회복; 스트레스 해소,37.5519674,127.1682471,피트니스/운동시설
흑석체육센터,지역체육센터,서울특별시 동작구 흑석동 현충로,에너지 회복; 스트레스 해소,37.5109655,126.9617918,피트니스/운동시설
송파구체육센터,지역체육센터,서울특별시 송파구 거여동 양산로,에너지 회복; 스트레스 해소,37.4912571,127.1436281,피트니스/운동시설
마장체육센터,지역체육센터,서울특별시 성동구 마장동 마조로11길,에너지 회복; 스트레스 해소,37.5617989,127.0402981,피트니스/운동시설
장평근린공원동대문구민체육센터,지역체육센터,서울특별시 동대문구 장안동 장안벚꽃로,에너지 회복; 스트레스 해소,37.5644149,127.0729096,피트니스/운동시설
월드스포츠타운,지역체육센터,서울특별시 강북구 수유동 삼양로,에너지 회복; 스트레스 해소,37.6353867,127.0170277,피트니스/운동시설
해공체육문화센터,지역체육센터,서울특별시 강동구 천호동 천중로18길,에너지 회복; 스트레스 해소,37.5438076,127.1299377,피트니스/운동시설
강동건강생활관,지역체육센터,서울특별시 강동구 성내동 성내로14길,에너지 회복; 스트레스 해소,37.5259147,127.1260102,피트니스/운동시설
잠실종합운동장SK나이츠홈구장,대형실내체육관,서울특별시 송파구 잠실동 올림픽로,에너지 회복; 스트레스 해소,37.5115211,127.0757714,실내 스포츠/레저
